age,gender,education,department,salary_level,tenure_months,last_promotion_months,avg_monthly_hours,num_trainings,satisfaction_level,performance_score,work_accident,distance_from_home_km,attrition_prob,attrition
50,Male,Bachelors,R&D,Medium,11,8,161.31500774600426,3,0.5479897638466568,3,0,2.2,0.7409694867237656,1
53,Male,Masters,R&D,Low,1,48,157.24477943547134,1,0.7555164941671536,3,0,28.6,0.36646031639787335,1
51,Female,Bachelors,R&D,Medium,187,50,140.11403480088927,1,0.6165086611949923,1,0,0.9,0.5848236525903512,0
48,Male,Bachelors,R&D,Low,46,15,159.93501529541103,0,0.8113752713360034,4,0,0.2,0.5371079182506086,1
29,Female,Masters,IT,Low,14,42,150.42962438485546,1,0.7739810297697913,1,0,4.6,0.6918908913624758,1
41,Female,Masters,HR,High,21,59,196.03433479446602,0,0.8033591334447291,4,0,1.7,0.6460390508012341,1
24,Female,Bachelors,Sales,Medium,108,23,171.38733183913178,5,0.6091425259438598,3,0,0.8,0.18139127147330328,1
35,Male,Bachelors,HR,High,159,4,188.4079083265208,2,0.8625914354403049,5,0,1.7,0.3765138974977452,1
40,Female,Masters,Sales,Low,107,15,164.16947453583327,9,0.33725484903642144,5,0,6.3,0.41195999551063434,1
47,Female,Bachelors,R&D,Low,103,56,184.91730507515857,1,0.15391380835416435,4,0,3.6,0.9446454105668572,1
23,Male,Bachelors,Sales,Medium,35,55,139.9858594255897,1,0.8005314974292376,5,0,9.9,0.4668297053069418,1
53,Male,Bachelors,Sales,High,75,50,164.99215130786726,1,0.29819708983081916,5,0,7.4,0.5097860575934263,0
38,Male,Masters,R&D,Medium,226,34,142.61547647395804,3,0.2300420018886037,4,0,0.2,0.48844701236550303,1
56,Male,Bachelors,R&D,Medium,75,16,151.207446445899,2,0.5565844681892357,4,0,3.7,0.6828632462150206,1
41,Female,HighSchool,R&D,Medium,83,37,160.8326022210738,9,0.5616339621098035,5,1,1.8,0.6639862750118777,0
42,Female,Bachelors,Sales,Low,214,51,140.85643385841007,8,0.07528496071979363,3,0,14.5,0.9494557537772136,1
48,Male,Masters,Sales,Medium,16,49,130.75699689448274,0,0.6243359289243375,3,0,4.5,0.6043115665695805,1
53,Female,Bachelors,Sales,Medium,19,3,179.67365653636068,9,0.2278203438126012,4,0,1.9,0.2810139612507534,0
26,Male,Bachelors,R&D,Low,215,42,126.38794242232085,9,0.13324944546629525,1,0,5.9,0.9694869177998167,1
40,Male,Bachelors,Sales,Low,75,57,193.80168920782515,9,0.9647245178718973,2,0,3.5,0.7901156940644607,1
21,Male,Bachelors,R&D,Low,57,7,143.68677983467805,9,0.2916413153401035,4,0,2.8,0.8748761711747562,1
39,Female,PhD,R&D,Low,120,36,171.3301869047043,7,0.41155933935524114,2,0,0.0,0.5412562513618533,1
53,Female,Bachelors,Sales,Low,10,37,172.50145791037824,2,0.14318429947750377,5,0,2.5,0.991150148116965,1
55,Female,Masters,HR,Low,99,31,137.88736175664263,6,0.9466743730720182,5,1,0.3,0.7243726857344946,1
31,Female,Bachelors,R&D,Medium,3,45,169.20218840020706,2,0.015594207821229555,4,0,10.3,0.9875427059071133,1
35,Male,HighSchool,R&D,Medium,165,59,163.43294836665478,5,0.00938346899109821,2,0,2.6,0.8985054476126202,1
42,Female,Bachelors,R&D,Low,204,39,172.62531033058252,0,0.4057308010470959,3,0,2.8,0.8954724043992597,1
36,Male,HighSchool,R&D,Medium,146,1,184.19152377737117,9,0.1209643933835346,4,0,2.7,0.8401359618039121,0
27,Male,Masters,R&D,Low,44,31,176.27369738715177,0,0.194611051405704,2,0,5.8,0.7216774683897459,1
32,Female,Masters,IT,Low,192,30,142.63255797240774,3,0.2876155746242083,4,0,0.6,0.8744939238922443,1
36,Male,HighSchool,R&D,High,159,16,157.27956753564982,1,0.46914819387858253,3,0,14.6,0.6735731833231944,1
41,Male,Bachelors,R&D,Medium,202,44,143.5194682372022,7,0.8899873155973367,4,0,0.4,0.5039871117820567,1
57,Male,PhD,R&D,Medium,218,34,148.4834416111364,6,0.42221747724273095,5,0,3.6,0.6774684815137793,1
42,Male,Bachelors,IT,Medium,96,6,169.75908925334974,0,0.7891712058412039,5,0,3.2,0.4386360108760198,1
35,Female,Masters,Sales,Low,233,46,172.10175782236806,5,0.9606633865218774,2,0,0.9,0.9031333112273197,1
47,Male,HighSchool,R&D,Low,207,0,171.64068320564382,0,0.8440036803496384,2,0,3.1,0.49466387928625805,1
51,Female,HighSchool,R&D,Low,141,52,165.75607234650568,6,0.8531514428959275,4,0,2.3,0.5788809586563443,1
37,Other,Bachelors,HR,Low,152,36,168.81259596569686,5,0.7990751321832816,1,0,1.1,0.8361126301792492,1
40,Female,Bachelors,HR,High,108,59,150.90551793467958,0,0.11460922953980812,4,1,19.8,0.8601581190642296,1
28,Male,Masters,HR,Medium,206,20,187.02278573662858,8,0.17086268548173478,4,0,8.7,0.8291271383950592,1
55,Female,Bachelors,HR,Medium,13,13,173.36088277562257,0,0.27427133265831516,4,0,9.3,0.6981337433962677,1
55,Male,Bachelors,R&D,Medium,112,28,159.57949332296707,9,0.6747811327879631,4,0,2.5,0.34420194300936824,0
27,Male,Bachelors,Sales,Medium,25,48,182.52525153944907,7,0.4189932123066181,4,0,2.2,0.47634431021548684,1
34,Female,Bachelors,Finance,Low,7,37,149.6965053446253,0,0.5025711372966607,3,0,1.1,0.8491471176435786,1
31,Male,Masters,R&D,High,225,26,162.39147164220284,3,0.812722992152966,4,0,1.2,0.33777933630048684,0
57,Female,Bachelors,Sales,Medium,158,23,177.89783993245143,2,0.0329592322188107,5,0,6.8,0.8440496157896432,1
22,Male,Masters,Sales,Medium,110,47,135.63845285883923,9,0.8656973785380339,5,0,4.2,0.5034532390990916,1
28,Female,Bachelors,R&D,Low,231,12,204.45359705882845,8,0.5643213845278248,4,0,0.2,0.9112168641837776,1
32,Female,Bachelors,R&D,Medium,22,2,148.22277945742525,3,0.5914875745471849,3,0,4.1,0.5036100048307901,1
42,Other,Bachelors,R&D,Low,223,14,150.94959617066263,5,0.2804734784980851,4,0,4.3,0.8579491079561399,1
30,Male,Bachelors,R&D,Low,116,12,160.4021687050569,2,0.1648637201220564,4,0,3.0,0.5527899352314647,0
42,Male,Bachelors,Sales,Medium,37,11,174.80063610270847,1,0.5719889654027492,4,0,1.7,0.695536557049914,1
50,Female,Bachelors,Sales,High,71,18,176.71208036267106,2,0.8422426513051683,2,0,2.7,0.6288736178659133,1
53,Female,Bachelors,Finance,Medium,118,42,189.98307221073742,4,0.7557232924556744,4,0,0.4,0.8245124908914904,1
24,Male,HighSchool,HR,Low,193,14,158.7228856119851,0,0.7996954901025325,2,0,6.9,0.508930252927333,1
25,Male,Masters,Finance,Low,209,8,166.60138847442127,7,0.33741773886391,5,0,2.8,0.876932420355636,1
23,Female,Masters,Sales,Low,31,23,129.23631675670805,7,0.6287752402575573,3,0,7.7,0.8930956911492522,0
57,Female,Bachelors,IT,Low,100,58,138.58463365800725,7,0.5653457938710578,3,0,0.5,0.6851314497757375,0
46,Female,Masters,Finance,Low,98,56,158.17363696153583,7,0.08880971741427812,4,0,5.0,0.9095225030513786,1
41,Female,Masters,R&D,Low,124,0,167.15724070482267,8,0.5390044482542401,4,0,1.0,0.7599654012495457,1
52,Male,Masters,R&D,Low,134,0,159.07683534038912,1,0.001606429477483018,4,0,2.5,0.7706038943595813,1
44,Male,HighSchool,Sales,Low,239,18,170.48506565428093,0,0.7354923449481708,3,0,0.4,0.5861290134609188,1
29,Female,Bachelors,R&D,Low,64,8,158.8646333192558,4,0.8889506263565918,4,0,0.5,0.35204357953930104,1
40,Female,Bachelors,HR,High,116,48,155.3207669636621,3,0.8877042168804733,4,1,15.4,0.5241794906878007,0
48,Male,Masters,R&D,High,66,8,208.0049080195085,7,0.32387690423527804,5,0,1.8,0.5024785739404628,0
21,Female,Bachelors,Sales,Medium,46,5,154.736062960604,3,0.6105887282650199,4,0,8.8,0.3005966984689646,0
44,Male,Bachelors,R&D,Low,96,13,180.24887177379668,4,0.7461238801873445,1,0,4.2,0.9297785121072677,1
40,Male,Masters,HR,Low,10,35,133.88559440416816,2,0.6404173118545715,4,1,7.3,0.795400671432743,1
22,Female,Masters,HR,Medium,187,9,162.4654732793457,8,0.013730086840205158,4,1,6.8,0.5781738238462862,1
30,Male,Bachelors,R&D,Medium,111,17,146.50944175601998,4,0.5247242169345395,2,0,5.6,0.3393248855174383,0
38,Male,Masters,IT,Medium,106,30,199.6002390841294,6,0.5149160755276968,5,1,0.1,0.21360865417822403,0
34,Female,Masters,Sales,Medium,123,57,148.8480428702175,4,0.8094778056650699,3,0,0.8,0.3663565746591102,1
31,Male,Bachelors,Sales,Low,125,51,159.38198618938756,7,0.8040338068569125,3,0,5.4,0.42273107180747,0
46,Male,Masters,Sales,High,220,13,143.5302140830083,3,0.6588123936420495,1,0,4.6,0.47349380990921996,1
36,Female,HighSchool,Finance,Medium,140,17,142.32702623814689,9,0.15505703091948586,3,0,7.0,0.7346841306073388,1
40,Male,HighSchool,HR,Low,190,4,158.47641120465718,4,0.5595399195486404,5,0,5.8,0.3252294969866526,0
52,Female,PhD,HR,Low,197,17,167.2511843304094,3,0.8860494968063013,4,0,8.6,0.7048417539516895,1
23,Male,Bachelors,Finance,Medium,16,36,181.1524233255412,3,0.1629158805483769,3,0,3.3,0.6445162066761849,1
34,Male,Bachelors,R&D,Low,193,31,148.41869918317815,7,0.8574249991107802,5,0,13.3,0.787866551093384,1
22,Female,PhD,R&D,Low,196,22,148.08417394315003,9,0.08284074866123803,4,0,1.8,0.6283857120635057,0
58,Male,Bachelors,R&D,Medium,153,1,185.70232030011636,5,0.9632579026236905,4,0,2.1,0.6176386874182063,1
27,Female,Bachelors,R&D,Medium,17,54,191.87798513906137,5,0.9650280352263131,2,0,1.6,0.41423504824510204,0
53,Female,HighSchool,R&D,High,2,23,158.31692339743478,9,0.983999250743692,5,0,9.2,0.16485701785668752,0
27,Female,Bachelors,Sales,Low,4,54,169.31397300359055,4,0.3406712910050409,4,0,1.3,0.9454669403103731,1
33,Male,HighSchool,R&D,High,168,44,193.39151504799392,8,0.8535435445730083,2,0,1.1,0.29841047523613273,0
44,Male,HighSchool,R&D,Low,131,47,212.97655378837092,2,0.3433477374095306,4,0,1.9,0.9536893127278208,1
54,Female,Masters,Sales,High,88,25,168.37720227784737,1,0.10093885908810463,1,0,0.0,0.7903606777328593,1
27,Male,Bachelors,IT,Low,127,7,175.06632958196315,2,0.43117189097524344,2,0,0.3,0.5988809389578139,1
28,Female,Bachelors,Sales,Medium,108,13,162.65763791957565,1,0.8021106846349028,3,0,8.9,0.5528226894828155,0
56,Female,HighSchool,IT,High,76,39,130.3972136977938,7,0.024436559206545527,4,0,4.0,0.8505753968872609,1
33,Male,Bachelors,Sales,Low,183,35,166.93032943284626,1,0.44103117681964266,5,0,1.4,0.5662642529568275,1
28,Male,Bachelors,Finance,Medium,111,5,187.42372269431834,4,0.6028654747649691,4,0,0.1,0.5567535260464479,0
50,Female,Bachelors,R&D,Medium,131,51,144.93693773668244,7,0.8155924371319113,4,1,13.1,0.6204037248013898,1
23,Female,Bachelors,Sales,Low,220,1,122.91050216580388,3,0.24940171993381244,2,0,1.9,0.5464700416560996,1
55,Male,Bachelors,Sales,Medium,218,28,171.8168224584684,8,0.10973258057654056,3,1,1.8,0.939532030365959,1
55,Female,HighSchool,R&D,Low,162,11,124.87429505894934,1,0.20270722041585498,4,0,4.9,0.8661161955487467,0
55,Female,HighSchool,HR,Medium,217,10,128.5582849107433,7,0.6122445269093204,5,0,2.3,0.5465277528925173,1
32,Male,Bachelors,Sales,Low,82,29,127.30882450630946,9,0.6180516841825816,4,0,0.3,0.7403535491225162,1
24,Male,HighSchool,Sales,Medium,89,19,119.94219561385331,3,0.3599538176865471,3,0,2.6,0.6836787825150923,1
37,Female,Bachelors,R&D,Medium,224,27,181.14740292486712,3,0.5173665684574638,1,0,0.6,0.6434097340778854,1
33,Female,HighSchool,R&D,Low,213,56,162.76604700864706,7,0.3730009769756476,2,0,7.2,0.8780652023876323,1
59,Female,Masters,R&D,Low,39,46,201.1337127120947,1,0.09073974660822204,3,0,9.4,0.9870978991291035,1
45,Male,Bachelors,Sales,Medium,2,19,174.69361236900392,6,0.08998384373419832,4,0,1.8,0.1545442015732861,0
58,Female,Bachelors,R&D,Low,42,31,201.22875420395917,7,0.508245460399558,2,0,15.3,0.7085369675015812,1
50,Female,Bachelors,Sales,Medium,182,22,147.12027290463362,9,0.9296550040196616,1,1,2.4,0.2490363316209061,0
49,Female,Bachelors,R&D,High,56,15,167.2483989290204,9,0.4375522832913026,4,0,10.9,0.3328753505968694,0
24,Male,Bachelors,Sales,Low,237,27,134.51700794281814,2,0.521803214287484,3,0,8.3,0.5562522448159757,1
22,Male,Bachelors,IT,Low,56,8,154.45357362650614,7,0.8086303711634694,3,0,2.8,0.623861100673892,1
21,Female,Bachelors,R&D,High,41,14,188.69172235023333,7,0.5450606861818049,5,0,2.8,0.790176015684547,1
44,Male,Bachelors,R&D,High,17,34,159.1894516474132,3,0.0544961721253312,5,0,8.0,0.7501756553466297,1
28,Male,HighSchool,Finance,Low,227,44,155.30341475174168,8,0.3760937783779299,5,0,1.6,0.9544037661654844,1
60,Female,Masters,IT,Medium,75,40,159.55671558949948,7,0.022261321881335894,1,0,3.9,0.9811395479262126,1
25,Male,Masters,HR,Low,197,59,162.87113257708546,4,0.9196287107752545,5,0,6.8,0.781046540146784,1
58,Female,HighSchool,R&D,Medium,132,12,162.89654856500178,3,0.9797733784754359,4,0,5.1,0.26734550995625594,0
47,Female,Masters,Finance,Low,39,7,186.6612351814484,1,0.2234968996399168,2,0,1.3,0.5916823364952908,0
24,Female,HighSchool,Sales,Low,54,37,145.57913406922253,4,0.5447811362815127,3,0,3.7,0.825465552227867,1
22,Male,HighSchool,HR,Low,21,34,155.86575269586925,0,0.0761540149132307,2,0,10.5,0.9575321330539667,1
36,Female,HighSchool,R&D,Low,26,51,161.9587271151601,1,0.22102448591045498,3,0,0.2,0.9262277019901162,1
33,Female,Masters,R&D,Low,193,7,141.93020571901133,6,0.08760802874547058,2,0,14.7,0.9704165289737844,1
32,Female,Bachelors,Finance,Low,156,14,151.06568522259545,2,0.003944834872510183,3,0,4.1,0.9866854403453165,1
41,Male,Masters,HR,High,39,24,175.32846213625254,5,0.653214938615088,2,0,7.8,0.778714920320673,0
25,Male,Bachelors,HR,Medium,101,49,143.51797251663726,5,0.4362833801361551,3,0,15.4,0.7922152350255959,1
25,Female,Bachelors,IT,Medium,55,11,215.47539134050848,5,0.6952940163553266,3,0,2.4,0.48964355976805257,1
48,Male,Bachelors,R&D,Low,157,57,192.7322801588452,0,0.9696864070660561,5,0,2.3,0.41121440002499204,0
60,Female,HighSchool,Sales,High,32,6,163.53834052443298,5,0.8958027621341986,3,0,4.5,0.6645307523313818,1
31,Male,Masters,Sales,Low,60,56,171.51250333313354,7,0.036068933659961555,5,0,6.8,0.8527346847405343,1
58,Male,Bachelors,R&D,Low,161,40,175.41074761460314,8,0.40891279371637246,5,0,3.9,0.7410616935782618,0
34,Female,Bachelors,Sales,Medium,181,8,171.2005530003191,4,0.9355084504076462,4,0,0.1,0.27033855206540097,1
33,Female,HighSchool,R&D,Low,232,59,161.90864857050758,4,0.962371254029278,4,0,3.6,0.6580479937293823,0
23,Female,Masters,Finance,Low,233,2,215.03717164881223,5,0.7235974262689102,4,0,1.7,0.48519504725255475,1
37,Male,Bachelors,Sales,Low,171,23,145.63311118225272,6,0.2530731840765471,5,0,0.2,0.9290834072370624,0
40,Female,Bachelors,IT,Low,63,43,152.26001582614336,4,0.4306943521880572,5,0,10.3,0.5205023228816318,0
47,Other,Bachelors,HR,Low,198,20,161.45316696137513,6,0.2821784839234657,4,0,4.1,0.9312110034761809,1
26,Male,Bachelors,IT,Medium,153,22,172.90057321534448,7,0.2538602009990557,5,0,5.3,0.5135204169035044,0
27,Male,Bachelors,Sales,Low,230,17,200.23580265894032,7,0.2586777389639662,4,0,2.9,0.5401298356830347,0
37,Male,HighSchool,R&D,Low,183,10,159.9670334120879,6,0.6891004654709444,4,1,8.7,0.685759762223634,1
22,Female,Bachelors,R&D,Low,193,34,171.57070870899923,9,0.7041811193453266,3,0,2.1,0.8593765203510477,1
25,Male,HighSchool,HR,Low,130,26,167.71195033355897,7,0.5696486742084221,4,0,6.6,0.8032950081144444,1
45,Female,HighSchool,IT,Low,194,48,158.34657895967948,9,0.9405806191026526,3,0,5.0,0.7083498414034117,1
59,Male,HighSchool,Finance,Low,70,32,184.83498082825324,2,0.7609697850278406,4,0,2.9,0.7854963674896344,0
43,Female,Bachelors,Sales,Low,21,30,168.56834346614187,6,0.4204000319388814,3,0,7.8,0.8503619618061035,0
25,Female,Bachelors,R&D,High,52,9,179.7728080355108,6,0.8232188074066241,4,0,13.8,0.23192479345412226,0
60,Female,Bachelors,HR,Low,136,15,154.13779801463227,3,0.24232858346269404,3,0,8.2,0.620055292315272,1
41,Male,Bachelors,Sales,Low,155,2,149.18636994796444,5,0.4154841640082605,2,0,4.7,0.8223013252290321,1
49,Male,Bachelors,IT,Medium,119,58,153.1364452664713,4,0.05274583394220389,5,0,8.1,0.9043292283196548,1
28,Female,Bachelors,HR,Low,115,46,165.97918714543576,0,0.9150010623051343,4,0,2.4,0.7846086807832985,1
43,Male,Bachelors,Finance,Low,48,16,182.35382573548586,3,0.27597473527999705,3,0,11.5,0.7382462015818102,1
23,Female,Masters,IT,High,201,27,201.93402294262052,0,0.1028383297259925,4,1,0.9,0.9345142738229582,1
45,Male,Masters,Sales,Medium,56,33,163.49975288951907,8,0.7727556245985374,2,0,1.4,0.9215715035071186,1
28,Male,Masters,R&D,Low,22,14,197.2657238916594,5,0.9448520146279685,1,0,3.1,0.5799857395439966,1
57,Male,Masters,R&D,Medium,37,7,172.52426207832164,5,0.8390044739505115,1,0,1.0,0.18389094548345558,0
22,Female,Masters,Finance,Medium,8,57,146.63194776850077,5,0.3233026134505679,5,0,1.0,0.48064559933184337,0
46,Female,Bachelors,HR,Low,239,21,162.3780536967997,3,0.9977468845260546,4,0,2.8,0.3050092960201452,0
25,Male,Bachelors,Sales,High,89,45,175.38539963854984,7,0.2758556407831776,5,0,2.8,0.2806266401076955,0
48,Male,Masters,R&D,Low,190,37,176.93247883605693,4,0.23033287607786457,4,0,1.1,0.8766881934682441,1
40,Male,HighSchool,Sales,Low,114,24,150.40766700990662,7,0.20069433053291863,4,0,2.8,0.8409196807138828,1
59,Other,Bachelors,R&D,Low,220,36,152.87851337742106,4,0.014925828017224085,3,1,0.5,0.9406158916848979,1
46,Female,Masters,IT,Medium,153,16,153.296644230746,4,0.5809556516558023,4,0,2.2,0.2131011178311085,0
35,Male,Bachelors,Sales,Medium,59,15,156.04758438334684,2,0.7352224851266834,4,0,0.9,0.10433344430784162,1
23,Female,HighSchool,Sales,Medium,28,43,166.1074629553383,4,0.6084793749566251,5,0,13.2,0.8084200976530986,1
44,Female,Bachelors,R&D,Low,41,46,197.76141174959474,2,0.5326487447196101,5,0,1.7,0.9724260359884279,1
38,Female,HighSchool,Finance,Medium,141,43,151.57681434340842,3,0.6414507701486352,5,0,6.8,0.8756410871174694,1
22,Female,Bachelors,Sales,High,7,41,127.20841656483255,3,0.871195347548362,5,0,0.5,0.3844535760001779,0
43,Female,Bachelors,Sales,Low,195,53,125.92122847409031,9,0.3086288982679304,5,0,1.8,0.625492750570345,1
28,Female,Bachelors,R&D,Low,69,18,176.33632580910697,3,0.4760133260388031,3,0,1.6,0.6447810671511489,0
29,Male,Bachelors,R&D,Medium,218,0,149.09729160345998,6,0.902690208751461,3,0,4.8,0.5688424006763366,1
20,Male,HighSchool,Sales,Medium,29,16,165.39235331562858,3,0.27138782769420466,4,0,1.5,0.5580054541943448,1
35,Male,Bachelors,Finance,Low,216,37,145.84881787267364,3,0.047253668186689635,2,0,3.1,0.8803049884903051,1
28,Male,HighSchool,Finance,Low,210,35,157.0353940158373,3,0.3329076659635135,5,0,3.7,0.8161803516571784,1
22,Male,Bachelors,R&D,Medium,124,16,153.49898577425833,7,0.6639069508287745,4,0,0.4,0.751957024536717,1
37,Female,Bachelors,Sales,Medium,115,46,146.26359767015262,2,0.06320348579900603,2,0,2.4,0.9619520916259979,1
29,Female,HighSchool,R&D,Low,215,58,184.7272750353411,5,0.19641697044291118,4,0,0.5,0.9683283348709537,1
25,Male,Masters,Sales,Medium,195,7,186.1977272197799,5,0.4310666872894865,4,0,7.5,0.35260127735484614,0
39,Male,Bachelors,R&D,Medium,129,1,172.7959720086164,5,0.37511877135698124,4,0,44.8,0.6903776108786936,1
22,Female,Bachelors,HR,Low,80,41,200.87715762195762,0,0.9224032611119203,3,1,2.3,0.791728006260058,0
60,Female,Bachelors,Sales,Low,18,29,133.68861307596686,9,0.5297231237484624,4,0,2.3,0.609725513577938,1
39,Male,HighSchool,Sales,Low,223,40,155.78070688785786,2,0.8883447223510407,3,0,1.3,0.5297627607888282,1
60,Female,HighSchool,Sales,Medium,233,42,153.01677898329328,6,0.4001496997938564,4,0,1.5,0.9255886187940361,1
56,Male,Masters,Sales,Medium,209,2,174.18770926813937,3,0.5828758901127549,4,0,0.6,0.9309991132330799,0
60,Male,Bachelors,Sales,Medium,1,45,134.78784464027729,9,0.5646931947128488,5,0,1.4,0.4071068897135049,0
42,Female,Masters,R&D,Medium,103,10,173.34864979570554,9,0.16077953678755008,2,1,6.7,0.6432426073339169,1
37,Female,Bachelors,HR,Low,69,37,131.1409226259505,5,0.01483914744860948,5,0,12.2,0.7310307346206469,0
49,Male,Masters,Sales,Low,104,59,174.9572486299865,8,0.26885203113883327,4,0,4.1,0.8159848658799495,0
23,Female,Masters,R&D,Low,12,28,183.0979877612579,7,0.05152542732757559,5,0,8.9,0.9828639276521433,1
54,Female,HighSchool,IT,Medium,130,20,137.36153878932902,9,0.745680020348333,4,0,0.1,0.2661757018933847,0
33,Male,HighSchool,R&D,High,130,54,152.65677037690082,5,0.8454573986111261,5,0,0.3,0.49115143057151484,1
20,Female,Bachelors,Finance,Low,60,25,183.80467307756396,6,0.3407223940193487,3,0,5.9,0.9886273080176077,1
29,Male,Bachelors,R&D,Medium,136,34,187.83760194566233,5,0.17542810096928152,2,0,1.4,0.912488041512979,1
29,Male,Bachelors,Sales,Low,131,12,131.44677412555362,7,0.14950574208159562,1,0,2.1,0.924414337732369,1
20,Male,Bachelors,Sales,Medium,153,31,167.53225844498036,4,0.5093475142126238,3,0,9.3,0.6642096277007927,1
47,Male,Masters,HR,Medium,57,4,173.0724858676753,4,0.4426247736493739,4,0,4.7,0.5720271550019468,1
23,Male,HighSchool,Finance,Medium,34,51,159.81499840169636,6,0.9437706663260068,4,0,1.4,0.6371853835761552,1
54,Female,Masters,R&D,High,78,36,188.72153647942423,8,0.9075532947531608,4,0,1.6,0.7193242803466771,0
38,Male,Bachelors,R&D,High,5,26,149.06127951201702,0,0.9490479327568965,5,0,1.0,0.12620860411842982,0
49,Female,HighSchool,R&D,Medium,167,44,151.7021009446432,9,0.6528443241223439,3,0,10.4,0.7553482132225701,1
33,Male,Masters,Sales,High,64,36,146.81660784354352,6,0.8487835502499743,3,0,4.2,0.4211506042190612,0
25,Female,Bachelors,Sales,Medium,77,25,164.91113996610633,0,0.8072218896076462,3,0,1.5,0.24972296842221164,1
27,Female,Masters,IT,Medium,13,19,154.62773361169963,5,0.2980258441972874,4,0,0.2,0.5461476508578061,0
46,Male,Masters,Sales,Low,126,4,177.44586813694096,9,0.6156735285250832,1,1,3.1,0.7882988771502252,1
49,Female,HighSchool,R&D,High,9,12,153.04953054491543,7,0.5063165061868036,3,0,1.9,0.6022568817711844,1
30,Female,Bachelors,R&D,High,114,24,156.68432597675624,5,0.5694576316644093,4,0,6.6,0.7076921931050619,1
34,Female,HighSchool,R&D,Medium,64,27,165.0570775679087,0,0.4393918063957597,1,0,10.1,0.869757874550371,1
58,Male,HighSchool,IT,Low,151,59,144.45064529145026,4,0.24940550091624325,5,0,11.8,0.6912023121055487,0
54,Female,Masters,Sales,Low,239,20,181.39021457898338,2,0.795488969073839,5,0,3.9,0.391249887941239,1
36,Female,Masters,Finance,Low,135,28,174.77932199407962,8,0.15418856257906344,5,0,13.1,0.9582217212353851,1
29,Male,Bachelors,Sales,Medium,193,2,174.12725153090693,5,0.27003453011632617,4,0,2.3,0.8263285101353613,1
32,Female,Bachelors,Sales,Low,48,5,140.6584600054715,2,0.8156171609875573,4,0,1.3,0.699603442691712,1
42,Male,Masters,R&D,Medium,87,29,191.98409641240474,4,0.897665891429442,1,0,0.4,0.5521488915460726,1
43,Male,Bachelors,Finance,Low,196,20,124.04030805081499,6,0.9353624588251097,5,0,3.6,0.780343326741601,0
27,Female,HighSchool,R&D,Medium,90,39,175.88421186136256,1,0.9541186307645056,1,0,5.3,0.5870862952543651,0
22,Other,Masters,Sales,Medium,221,50,163.88225394389528,4,0.14485013608153496,4,0,2.9,0.9865242195650892,1
40,Male,Masters,R&D,High,223,3,174.43982342057757,0,0.5395303177591331,2,0,2.7,0.6237912360489123,1
52,Male,HighSchool,Sales,Low,179,9,156.79127965274165,1,0.179167194737472,4,0,2.6,0.8505795223092559,1
26,Male,Bachelors,Finance,Low,159,34,162.79336820492387,4,0.48644516777413493,4,0,8.2,0.9401930276651967,1
36,Female,HighSchool,IT,Low,82,5,175.1019851610306,5,0.7384456577943531,3,0,2.4,0.44347455849735806,0
26,Male,Bachelors,R&D,High,201,18,161.09075577223476,4,0.9752409575865034,2,0,3.3,0.3633902059498318,1
29,Male,Bachelors,R&D,High,237,42,165.42348329898152,9,0.968912204647087,3,0,8.2,0.2908244823763827,0
45,Male,Bachelors,R&D,Low,207,2,166.07390232873612,3,0.5776603615121085,5,0,0.1,0.6720260597491392,1
31,Female,Masters,R&D,Low,83,37,205.00250728395886,6,0.39214834143371136,2,0,7.2,0.6483855649954825,1
30,Male,Bachelors,Sales,Medium,41,5,129.17060779007662,9,0.35937590893372784,4,0,0.5,0.8564196272022202,1
60,Female,Masters,R&D,Medium,219,45,187.05047421917888,6,0.5467159631384273,3,0,1.4,0.8834516853180175,1
27,Male,Bachelors,R&D,Medium,4,42,170.17813843466806,2,0.11739265848191793,4,0,0.6,0.7993872139038735,0
27,Male,Bachelors,Finance,Low,191,3,167.6952406027606,0,0.37746125070883907,4,0,0.1,0.8221008533347758,0
58,Male,Bachelors,R&D,High,65,32,135.6865785467885,7,0.13358893587037657,5,0,0.7,0.8291054541887422,0
42,Male,Bachelors,Finance,Medium,184,28,184.17708946689729,2,0.06174298079317453,4,0,3.0,0.9305907144920862,1
21,Male,Masters,HR,Medium,143,57,138.45411179859653,1,0.9607905883609476,4,0,4.3,0.24519909738178264,0
37,Male,Bachelors,IT,Low,28,2,190.5758273664035,8,0.3175611898532983,3,0,6.6,0.9005054278434259,1
43,Male,Bachelors,IT,Low,218,40,150.2471707166766,0,0.47297391428238,4,0,12.9,0.5966757239184957,1
30,Male,PhD,Sales,Low,224,32,190.57495981125223,3,0.6960428779251255,5,0,3.6,0.8885656375992207,1
42,Male,Masters,R&D,Low,74,57,146.9307502663003,6,0.5098522369184733,4,0,1.4,0.8312585954827786,1
46,Male,HighSchool,HR,High,38,44,142.44441321639542,9,0.8994647967801382,4,0,3.1,0.3004134534346414,1
30,Male,HighSchool,Finance,Medium,204,17,159.15086271083396,8,0.9095875050136354,4,0,1.2,0.7199831773115825,0
53,Male,Bachelors,Sales,High,105,6,146.23369103574285,6,0.2779049564621018,5,0,10.4,0.868045159384691,0
38,Female,HighSchool,R&D,Medium,159,34,156.34814867464354,3,0.42844404549143333,4,0,6.5,0.5860237523152172,0
